size,count
16,4800
4092,1
4097,1
4102,1
4107,1
4112,1
4117,1
4122,1
4127,1
4132,1
4137,1
4142,1
4147,1
4152,1
4157,1
4162,1
4167,1
4172,1
4177,1
4182,1
4187,1
4192,1
4197,1
4202,1
4207,1
4212,1
4217,1
4222,1
4227,1
4232,1
4237,1
4242,1
4247,1
4252,1
4257,1
4262,1
4267,1
4272,1
4277,1
4282,1
4287,1
4292,1
4297,1
4302,1
4307,1
4312,1
4317,1
4322,1
4327,1
4332,1
4337,1
4342,1
4347,1
4352,1
4357,1
4362,1
4367,1
4372,1
4377,1
4382,1
4387,1
4392,1
4397,1
4402,1
4407,1
4412,1
4417,1
4422,1
4427,1
4432,1
4437,1
4442,1
4447,1
4452,1
4457,1
4462,1
4467,1
4472,1
4477,1
4482,1
4487,1
4492,1
4497,1
4502,1
4507,1
4512,1
4517,1
4522,1
4527,1
4532,1
4537,1
4542,1
4547,1
4552,1
4557,1
4562,1
4567,1
4572,1
4577,1
4582,1
4587,1
4592,1
4597,1
4602,1
4607,1
4612,1
4617,1
4622,1
4627,1
4632,1
4637,1
4642,1
4647,1
4652,1
4657,1
4662,1
4667,1
4672,1
4677,1
4682,1
4687,1
4692,1
4697,1
4702,1
4707,1
4712,1
4717,1
4722,1
4727,1
4732,1
4737,1
4742,1
4747,1
4752,1
4757,1
4762,1
4767,1
4772,1
4777,1
4782,1
4787,1
4792,1
4797,1
4802,1
4807,1
4812,1
4817,1
4822,1
4827,1
4832,1
4837,1
4842,1
4847,1
4852,1
4857,1
4862,1
4867,1
4872,1
4877,1
4882,1
4887,1
4892,1
4897,1
4902,1
4907,1
4912,1
4917,1
4922,1
4927,1
4932,1
4937,1
4942,1
4947,1
4952,1
4957,1
4962,1
4967,1
4972,1
4977,1
4982,1
4987,1
4992,1
4997,1
5002,1
5007,1
5012,1
5017,1
5022,1
5027,1
5032,1
5037,1
5042,1
5047,1
5052,1
5057,1
5062,1
5067,1
5072,1
5077,1
5082,1
5087,1
5092,1
5097,1
5102,1
5107,1
5112,1
5117,1
5122,1
5127,1
5132,1
5137,1
5142,1
5147,1
5152,1
5157,1
5162,1
5167,1
5172,1
5177,1
5182,1
5187,1
5192,1
5197,1
5202,1
5207,1
5212,1
5217,1
5222,1
5227,1
5232,1
5237,1
5242,1
5247,1
5252,1
5257,1
5262,1
5267,1
5272,1
5277,1
5282,1
5287,1
5292,1
5297,1
5302,1
5307,1
5312,1
5317,1
5322,1
5327,1
5332,1
5337,1
5342,1
5347,1
5352,1
5357,1
5362,1
5367,1
5372,1
5377,1
5382,1
5387,1
5392,1
5397,1
5402,1
5407,1
5412,1
5417,1
5422,1
5427,1
5432,1
5437,1
5442,1
5447,1
5452,1
5457,1
5462,1
5467,1
5472,1
5477,1
5482,1
5487,1
5492,1
5497,1
5502,1
5507,1
5512,1
5517,1
5522,1
5527,1
5532,1
5537,1
5542,1
5547,1
5552,1
5557,1
5562,1
5567,1
5572,1
5577,1
5582,1
5587,1
5592,1
5597,1
5602,1
5607,1
5612,1
5617,1
5622,1
5627,1
5632,1
5637,1
5642,1
5647,1
5652,1
5657,1
5662,1
5667,1
5672,1
5677,1
5682,1
5687,1
5692,1
5697,1
5702,1
5707,1
5712,1
5717,1
5722,1
5727,1
5732,1
5737,1
5742,1
5747,1
5752,1
5757,1
5762,1
5767,1
5772,1
5777,1
5782,1
5787,1
5792,1
5797,1
5802,1
5807,1
5812,1
5817,1
5822,1
5827,1
5832,1
5837,1
5842,1
5847,1
5852,1
5857,1
5862,1
5867,1
5872,1
5877,1
5882,1
5887,1
5892,1
5897,1
5902,1
5907,1
5912,1
5917,1
5922,1
5927,1
5932,1
5937,1
5942,1
5947,1
5952,1
5957,1
5962,1
5967,1
5972,1
5977,1
5982,1
5987,1
5992,1
5997,1
6002,1
6007,1
6012,1
6017,1
6022,1
6027,1
6032,1
6037,1
6042,1
6047,1
6052,1
6057,1
6062,1
6067,1
6072,1
6077,1
6082,1
6087,1
6092,1
6097,1
6102,1
6107,1
6112,1
6117,1
6122,1
6127,1
6132,1
